time;wx (rad/s);wy (rad/s);wz (rad/s)
0,449820;0,00;-0,00;0,00
0,451816;0,00;-0,00;0,00
0,453699;0,00;-0,00;0,00
0,456036;-0,00;0,00;0,00
0,457873;0,00;0,00;0,00
0,460378;-0,00;-0,00;-0,00
0,462501;-0,00;0,00;-0,00
0,464117;-0,00;0,00;-0,00
0,466330;-0,00;0,00;-0,00
0,468128;0,00;0,00;-0,00
0,470306;-0,00;0,00;-0,00
0,471880;0,00;0,00;-0,00
0,473797;0,00;-0,00;-0,00
0,475785;0,00;0,00;0,00
0,479191;-0,00;0,00;0,00
0,480222;0,00;-0,00;0,00
0,481866;0,00;-0,00;0,01
0,484239;0,00;-0,00;0,00
0,486395;0,00;-0,00;0,00
0,487911;0,00;0,00;0,00
0,489971;0,00;0,00;0,00
0,491882;-0,00;-0,00;-0,00
0,493690;0,00;0,00;-0,00
0,496856;0,00;-0,00;-0,00
0,498139;0,00;0,00;-0,00
0,500428;0,00;-0,00;-0,00
0,502097;0,00;-0,00;-0,00
0,503883;-0,00;0,00;-0,01
0,506184;-0,00;-0,00;-0,00
0,508022;-0,00;-0,00;-0,00
0,510134;-0,00;-0,00;-0,00
0,512803;-0,00;-0,00;0,00
0,514531;-0,00;0,00;0,00
0,516314;0,00;-0,00;0,00
0,517929;0,00;-0,00;0,00
0,520150;0,00;0,00;0,00
0,521904;0,00;-0,00;-0,00
0,523797;0,00;-0,00;0,00
0,526000;0,00;-0,00;-0,00
0,527838;0,00;-0,00;-0,01
0,530908;0,00;0,00;-0,01
0,531928;-0,00;0,00;-0,00
0,533763;-0,00;0,00;-0,00
0,536131;-0,00;0,01;-0,00
0,538150;-0,00;0,00;0,00
0,540318;-0,00;0,00;0,00
0,542145;-0,00;-0,00;0,00
0,543916;-0,00;0,00;0,01
0,546184;-0,00;-0,00;0,01
0,547767;-0,00;0,00;0,01
0,549853;-0,00;-0,00;0,00
0,552146;-0,00;-0,00;0,00
0,554722;-0,00;0,00;-0,00
0,556164;0,00;-0,00;-0,00
0,557761;0,00;0,00;-0,00
0,560210;0,00;0,00;-0,01
0,561888;0,00;0,00;-0,01
0,563954;0,00;-0,00;-0,01
0,566586;0,00;-0,00;-0,01
0,567845;0,00;0,00;-0,00
0,570003;0,00;0,00;0,00
0,571918;-0,00;-0,00;0,00
0,573670;-0,00;0,00;0,00
0,575680;-0,00;0,00;0,01
0,577681;-0,00;-0,00;0,01
0,579844;-0,00;-0,00;0,00
0,581799;-0,00;0,00;0,00
0,583872;-0,00;0,00;0,00
0,586432;0,00;0,00;0,00
0,587850;0,00;-0,00;-0,00
0,589806;-0,00;0,00;-0,00
0,592068;-0,00;0,00;-0,00
0,593868;0,00;0,00;-0,00
0,596739;0,00;-0,00;-0,00
0,597936;-0,00;-0,00;-0,00
0,603558;0,00;-0,00;-0,01
0,603877;0,00;0,00;-0,00
0,604096;0,00;-0,00;0,00
0,606445;0,00;-0,00;0,00
0,608353;0,00;0,00;0,00
0,610060;-0,00;0,00;0,00
0,612076;0,00;0,00;-0,00
0,614313;-0,00;0,00;0,00
