time,wx,wy,wz
5.523,0.00,0.01,0.03
5.538,0.01,0.01,-0.01
5.553,0.00,0.01,0.02
5.568,0.01,0.01,-0.01
5.588,0.00,0.01,0.02
5.603,0.01,0.01,0.00
5.618,-0.00,0.01,0.01
5.633,0.01,0.01,0.01
5.653,0.01,0.01,0.00
5.668,0.01,0.01,0.01
5.684,0.00,0.01,-0.00
5.698,0.00,0.01,0.01
5.719,0.01,0.01,-0.00
5.733,0.01,0.01,0.02
5.748,0.01,0.01,-0.00
5.764,0.09,0.01,0.02
5.784,-0.04,0.04,0.00
5.799,-0.05,-0.06,-0.00
5.814,0.04,0.04,0.01
