time;wx (rad/s);wy (rad/s);wz (rad/s)
0,514213;0,01;-0,00;0,03
0,515030;-0,00;0,00;0,02
0,517275;-0,01;0,00;0,01
0,519515;-0,00;-0,00;0,00
0,521480;0,00;0,00;-0,01
0,523448;0,00;0,00;-0,03
0,525517;0,00;0,00;-0,04
0,528097;0,00;-0,00;-0,04
0,530329;-0,00;0,00;-0,04
0,534754;-0,00;0,00;-0,03
0,535040;0,00;0,00;-0,01
0,535209;-0,00;0,00;-0,00
0,537092;-0,01;0,00;0,01
0,539452;0,01;-0,00;0,03
0,541294;-0,01;0,00;0,03
0,543330;-0,00;0,00;0,04
0,545885;0,00;0,00;0,04
0,547549;-0,01;0,00;0,02
0,549154;0,00;0,00;0,02
0,554918;0,00;0,00;0,01
0,555200;-0,00;0,00;-0,00
0,555367;-0,00;-0,00;-0,02
0,556991;0,01;-0,00;-0,04
0,560166;0,01;-0,01;-0,03
0,561887;0,00;-0,00;-0,03
0,563971;0,00;-0,00;-0,05
0,564819;-0,00;-0,00;-0,03
0,567495;0,00;-0,00;-0,02
0,569003;-0,00;0,00;-0,02
0,574104;-0,00;0,00;0,00
0,574211;0,01;0,00;0,02
0,575585;-0,00;-0,00;0,03
0,579741;0,00;-0,00;0,04
0,580115;-0,00;0,00;0,04
0,581219;0,01;-0,00;0,04
0,583435;-0,00;0,00;0,03
0,585382;-0,01;0,00;0,02
0,586959;0,01;-0,00;0,01
0,588871;0,01;-0,01;-0,01
0,595804;0,00;-0,00;-0,02
0,595942;0,00;-0,00;-0,03
0,596053;-0,00;-0,00;-0,03
0,597389;-0,01;0,00;-0,04
0,599040;-0,00;0,00;-0,03
0,600998;0,00;0,00;-0,02
0,603428;-0,00;-0,00;-0,02
0,605341;-0,01;0,00;-0,00
0,607253;-0,01;-0,00;0,00
0,609234;0,00;-0,00;0,02
0,614887;-0,00;0,00;0,03
0,615169;-0,01;-0,00;0,04
0,615335;-0,00;0,00;0,04
0,616991;-0,01;0,00;0,04
0,619300;0,01;-0,00;0,02
0,620971;0,00;-0,00;0,01
0,622872;0,00;-0,00;0,01
0,624928;0,00;-0,00;-0,01
0,630494;-0,00;-0,00;-0,03
0,630715;0,00;0,00;-0,02
0,634520;0,01;-0,00;-0,03
0,634794;0,01;-0,00;-0,04
0,635210;0,00;-0,00;-0,03
0,636946;0,01;0,00;-0,02
0,640565;0,00;0,00;-0,02
0,641096;0,00;0,00;-0,00
0,643223;-0,00;0,00;0,02
0,645826;0,01;-0,00;0,03
0,648129;-0,00;0,00;0,04
0,649016;0,01;-0,00;0,04
0,653823;0,01;-0,00;0,03
0,654064;-0,00;-0,00;0,02
0,655213;0,00;0,00;0,01
0,656852;0,00;-0,00;-0,00
0,659279;-0,00;0,00;-0,02
0,661138;0,00;0,00;-0,01
0,663816;-0,00;-0,00;-0,02
0,665113;0,00;0,00;-0,02
0,666993;0,00;0,00;-0,04
0,669277;-0,00;-0,00;-0,02
0,676060;-0,00;-0,00;-0,02
0,676400;0,00;0,00;0,00
0,676612;0,00;0,00;0,00
0,679449;-0,01;-0,00;0,01
0,679590;0,00;0,00;0,02
0,681067;-0,00;0,00;0,03
0,683198;0,00;0,00;0,03
0,686200;-0,00;0,00;0,03
0,687494;0,00;0,00;0,02
0,689283;0,01;-0,00;0,01
0,696170;0,00;-0,00;-0,01
0,696393;0,00;0,00;-0,01
0,696556;0,00;0,00;-0,01
0,698373;0,00;-0,00;-0,02
0,699100;0,00;-0,00;-0,02
0,701065;0,00;-0,00;-0,02
0,703079;0,00;-0,00;-0,02
0,705025;-0,00;-0,00;-0,02
0,706893;-0,00;0,00;-0,00
0,708911;-0,01;0,00;-0,00
0,715397;-0,01;0,00;0,01
0,715642;0,00;-0,00;0,02
0,715774;-0,00;0,00;0,02
0,717056;-0,00;0,00;0,02
0,719508;0,00;0,00;0,02
0,721181;-0,00;0,00;0,02
0,723631;0,00;0,00;0,00
0,725845;0,00;0,00;0,01
0,727815;0,00;0,00;0,00
0,729938;0,00;-0,00;-0,00
0,736492;0,01;-0,00;-0,03
0,736803;0,00;0,00;-0,03
0,736925;-0,01;0,00;-0,02
0,737045;0,00;0,00;-0,02
0,739733;0,00;0,00;-0,01
0,741452;-0,00;0,00;-0,00
0,743068;-0,00;0,00;-0,00
0,747168;-0,00;0,00;0,01
0,747314;-0,01;0,00;0,00
0,749276;0,00;0,00;0,01
0,755050;-0,01;0,00;0,03
0,755234;0,00;-0,00;0,02
0,755383;-0,00;0,00;0,01
0,757090;-0,01;0,00;0,01
0,759171;0,00;0,00;0,01
0,765605;0,00;-0,00;-0,00
0,765898;0,00;-0,00;-0,01
0,766116;-0,00;0,00;-0,00
0,767419;0,01;-0,00;-0,01
0,769373;0,01;-0,00;-0,02
0,774375;0,00;-0,00;-0,02
0,774629;-0,00;0,00;-0,01
0,775687;-0,00;0,00;-0,02
0,777567;-0,00;0,00;-0,01
0,780403;-0,00;-0,00;0,00
0,783059;0,00;0,00;0,01
0,783269;-0,00;0,00;0,00
0,785342;-0,00;-0,00;0,01
0,787776;0,00;-0,00;0,02
0,789018;-0,01;0,00;0,02
0,796754;-0,00;0,00;0,02
0,796991;-0,00;0,00;0,01
0,797127;-0,00;-0,00;0,00
0,798206;0,00;-0,00;-0,00
0,799268;-0,00;-0,00;-0,02
0,801141;-0,00;-0,00;-0,00
0,803733;0,00;-0,00;-0,01
0,805183;0,00;0,00;-0,02
0,807031;0,00;0,00;-0,01
0,808917;0,00;-0,00;-0,00
0,814895;0,00;-0,00;-0,01
0,815173;-0,01;0,00;0,00
0,815589;-0,00;-0,00;0,01
0,817532;0,01;0,00;0,00
0,819399;0,00;0,00;0,01
0,820931;0,00;0,00;0,01
0,823552;0,00;-0,00;0,02
0,825549;-0,00;-0,00;0,02
0,827418;-0,00;-0,00;-0,00
0,832950;-0,00;-0,00;0,00
0,835023;0,00;-0,00;-0,00
0,835276;-0,01;-0,00;-0,01
0,835447;-0,00;0,00;-0,01
0,837374;-0,00;0,00;-0,01
0,838845;-0,00;0,00;-0,01
0,840999;0,00;0,00;-0,01
0,843004;0,00;-0,00;-0,00
0,847228;0,00;0,00;-0,01
0,848635;0,00;0,00;-0,00
0,848969;0,00;-0,00;0,01
0,854826;0,00;-0,00;0,01
0,855019;0,00;-0,00;0,01
0,855092;0,00;-0,00;0,01
0,857165;0,00;0,00;0,01
0,859728;0,00;-0,00;0,01
0,861390;0,00;0,00;0,01
0,863325;-0,01;0,00;0,01
0,865440;0,00;0,00;-0,00
0,867674;-0,00;0,00;-0,01
0,869191;-0,01;-0,00;-0,00
0,873996;-0,01;0,00;-0,01
0,874109;-0,00;-0,00;-0,02
0,875059;-0,00;-0,00;-0,00
0,877288;-0,00;-0,00;-0,01
0,880397;0,00;-0,00;-0,01
0,880997;-0,01;-0,00;0,00
0,883420;-0,00;-0,00;0,00
0,885157;0,01;-0,00;0,01
0,887173;0,00;0,00;0,01
0,888878;0,01;0,00;0,02
0,895548;-0,01;0,01;0,02
0,895676;0,00;0,01;0,01
0,897316;-0,00;0,00;0,01
0,897475;0,00;0,00;0,00
0,899307;-0,01;0,00;-0,00
0,901014;0,00;-0,00;-0,01
0,903326;0,00;-0,01;-0,01
0,905015;-0,01;-0,00;-0,02
0,907519;0,00;-0,00;-0,01
0,909324;0,01;-0,01;-0,01
0,915389;-0,00;-0,00;-0,01
0,915579;-0,00;0,00;0,00
0,915689;-0,00;0,00;0,00
0,917225;0,00;0,00;0,01
0,919612;-0,01;0,01;0,00
0,921053;-0,01;0,00;0,00
0,923363;0,00;0,00;0,01
0,925227;-0,00;-0,00;0,01
0,927493;0,01;-0,00;0,01
0,929860;0,00;-0,00;-0,00
0,934027;-0,01;-0,00;0,00
0,934219;0,00;-0,00;-0,01
0,935200;-0,01;-0,00;-0,00
0,936951;-0,00;-0,00;-0,01
0,939149;-0,01;0,00;-0,02
0,940966;-0,00;-0,00;-0,01
0,943735;0,00;-0,00;-0,00
0,948721;-0,00;0,00;-0,00
0,949109;0,00;0,00;-0,00
0,951023;0,00;0,00;0,00
0,954135;-0,00;0,00;0,01
0,954413;0,00;-0,00;0,02
0,955216;0,01;-0,01;0,01
0,957287;0,01;-0,00;0,02
0,960032;-0,00;-0,00;0,01
0,961598;0,00;0,00;0,00
0,963674;0,00;-0,00;0,01
0,965446;-0,00;0,00;0,01
0,967360;0,01;-0,00;-0,00
0,969060;0,00;0,00;-0,01
0,975450;0,00;0,01;-0,01
0,975688;0,00;0,00;-0,01
0,975840;-0,00;0,01;-0,02
0,977025;-0,00;0,00;-0,01
0,980826;-0,00;0,00;-0,00
0,981906;-0,00;-0,00;-0,01
0,982859;-0,00;-0,00;0,00
0,985143;-0,00;0,00;-0,01
0,986970;-0,00;-0,00;-0,00
0,988947;-0,00;-0,00;0,01
0,994805;0,00;-0,00;0,01
0,995046;0,00;0,00;0,01
0,995193;0,00;-0,00;0,01
0,998189;-0,00;0,00;0,01
0,999640;0,00;0,00;0,01
1,001071;-0,00;0,00;-0,00
1,003897;0,00;-0,00;-0,00
1,005325;0,01;0,00;-0,00
1,007329;0,01;-0,00;-0,00
1,009255;-0,00;-0,00;-0,00
1,014629;0,00;0,00;-0,01
1,015741;0,00;-0,00;0,00
1,016008;-0,00;0,00;0,00
1,017457;-0,00;0,00;0,00
1,019550;0,00;0,00;0,00
1,021409;-0,00;0,00;-0,00
1,024636;0,00;0,00;0,00
1,026099;-0,00;0,00;-0,01
1,027574;-0,01;0,00;-0,00
1,031234;-0,01;0,00;0,00
1,035035;0,00;-0,00;-0,01
1,035215;-0,01;0,00;-0,01
1,035909;-0,00;-0,00;-0,00
1,037676;-0,00;-0,00;-0,00
1,039130;-0,00;-0,00;0,00
1,040948;0,00;0,00;0,00
1,043011;0,00;-0,00;-0,00
1,045664;0,00;0,00;0,00
1,048234;0,00;-0,00;0,01
1,049601;-0,00;0,00;0,00
1,054183;0,00;0,00;-0,00
1,054422;0,01;-0,00;-0,00
1,055025;-0,00;0,00;-0,00
1,057244;0,00;-0,00;0,00
1,059691;-0,00;-0,00;0,00
1,061356;0,00;-0,00;-0,01
1,065103;0,00;-0,00;-0,00
1,066733;-0,00;0,00;-0,01
1,067595;0,00;-0,00;-0,01
1,069076;0,00;-0,00;-0,00
1,074703;-0,00;0,00;-0,00
1,074897;-0,01;0,00;0,01
1,076396;-0,00;-0,00;-0,00
1,077791;-0,00;0,00;-0,00
1,080729;-0,01;0,00;0,00
1,081536;-0,00;-0,00;0,01
1,083343;0,00;-0,00;0,01
1,085054;0,00;-0,00;0,01
1,087788;0,00;0,00;0,00
1,089182;0,00;-0,00;-0,00
1,094640;0,00;0,00;-0,00
1,094849;0,00;-0,00;-0,00
1,095917;0,00;0,00;-0,01
1,100180;0,00;0,00;-0,01
1,100455;0,00;-0,00;-0,01
1,101537;-0,00;0,00;-0,00
1,103691;-0,00;0,00;-0,00
1,105379;-0,00;0,00;0,00
1,107598;-0,00;0,00;0,01
1,109170;-0,00;0,00;0,00
1,114235;-0,01;0,00;0,00
1,114459;0,00;-0,00;0,01
1,115821;-0,00;-0,00;0,01
1,117263;-0,00;-0,00;0,01
1,119621;0,00;-0,00;0,00
1,121021;0,00;-0,00;-0,01
1,124122;0,00;-0,00;-0,01
1,125381;0,00;-0,00;0,00
1,127504;-0,00;0,00;-0,00
1,131051;0,00;-0,00;-0,01
1,134959;0,00;-0,00;-0,01
1,135230;0,00;0,00;-0,02
1,135380;0,00;0,00;-0,02
1,136982;0,01;-0,00;-0,01
1,139081;0,01;0,00;0,00
1,141605;-0,00;0,00;0,01
1,144572;0,00;0,00;0,02
1,147238;0,01;-0,01;0,02
1,147553;-0,00;0,00;0,01
1,150188;-0,00;-0,00;0,02
1,155099;0,00;-0,00;0,00
1,155317;-0,00;-0,00;-0,01
1,155442;0,00;-0,00;-0,00
1,157515;-0,00;0,00;-0,01
1,159569;-0,00;0,00;-0,02
1,161358;0,00;0,00;-0,02
1,165571;-0,01;0,00;-0,01
1,165832;0,00;-0,00;-0,01
1,167167;0,01;0,00;-0,01
1,169283;-0,01;0,00;0,00
1,174420;-0,00;0,00;0,00
1,174851;-0,00;0,00;0,01
1,175886;0,00;0,00;0,01
1,177284;-0,00;0,00;0,01
1,179984;0,01;-0,00;0,02
1,181151;0,00;-0,00;0,01
1,183499;-0,00;-0,00;0,01
1,186152;0,00;-0,00;0,01
1,187188;-0,01;-0,00;0,01
1,189531;-0,00;0,00;-0,01
1,195293;-0,00;0,00;-0,01
1,195822;-0,00;0,00;-0,02
1,196140;0,00;0,00;-0,02
1,198861;-0,00;0,00;-0,02
1,200368;0,00;-0,00;-0,01
1,201025;0,00;-0,00;-0,02
1,202894;-0,00;0,00;-0,01
1,205274;-0,00;0,00;0,00
1,207443;0,00;-0,00;0,01
1,209281;0,00;0,00;0,01
1,217545;0,00;-0,00;0,02
1,218041;0,00;-0,00;0,02
1,218170;0,01;-0,00;0,02
1,218301;0,00;0,00;0,02
1,219366;0,00;-0,00;0,01
1,220830;0,00;-0,00;0,01
1,223679;0,00;-0,00;0,00
1,224927;0,01;-0,00;-0,01
1,227834;0,00;-0,00;-0,01
1,233044;0,00;-0,00;-0,02
1,236396;-0,00;-0,00;-0,02
1,236593;-0,01;0,00;-0,02
1,236699;-0,00;0,00;-0,02
1,237538;-0,00;0,00;-0,01
1,240305;0,00;-0,00;-0,01
1,241393;-0,00;0,00;-0,01
1,243333;0,00;-0,00;0,01
1,245527;-0,00;-0,00;0,02
1,247347;0,00;0,00;0,01
1,250477;-0,00;0,00;0,01
1,254874;0,00;0,00;0,01
1,255081;0,00;0,00;0,02
1,255208;0,00;0,00;0,01
1,257433;0,01;-0,00;-0,00
1,260669;-0,00;-0,00;0,02
1,261713;0,00;-0,01;0,01
1,264789;0,01;-0,00;-0,00
1,265667;-0,00;-0,00;-0,01
1,268105;0,00;0,00;-0,01
1,269047;-0,00;0,00;-0,01
1,274882;0,01;-0,00;-0,02
