time,wx,wy,wz
4.656,0.01,0.01,-0.00
4.674,0.00,0.01,0.01
4.689,0.00,0.01,-0.00
4.706,0.00,0.01,0.00
4.721,-0.00,0.00,0.00
4.739,0.00,0.00,0.00
4.754,-0.00,0.00,0.01
4.771,0.00,0.00,0.00
4.787,-0.00,0.01,0.00
4.804,0.00,0.00,0.00
4.819,-0.00,0.00,0.00
4.837,-0.00,0.01,0.00
4.851,0.00,0.00,-0.00
4.869,-0.00,0.00,0.01
4.884,0.00,0.01,0.00
4.901,-0.00,0.00,0.01
4.916,-0.00,0.01,0.00
4.934,-0.00,0.00,0.00
4.949,-0.00,0.00,0.00
4.967,-0.00,0.01,0.00
4.982,-0.00,0.00,0.00
4.999,0.00,0.00,0.00
5.014,0.00,0.00,0.00
5.032,-0.00,0.00,0.00
5.047,0.00,0.00,0.00
5.064,-0.00,0.00,0.00
5.079,0.00,0.01,0.00
5.096,0.00,0.00,0.00
5.112,0.04,0.05,0.01
5.130,0.00,0.04,0.02
5.144,-0.00,0.00,-0.00
5.163,0.01,0.01,0.00
5.177,-0.01,-0.01,0.00
5.194,-0.03,-0.05,-0.02
5.209,-0.02,0.01,0.03
5.227,0.02,-0.00,-0.02
