time,ax,ay,az,wx,wy,wz
2025-01-27T11:03:32.946Z,1.0822,-0.9371,-0.0244,-0.0305,0.0181,0.8523
2025-01-27T11:03:32.956Z,0.3523,0.2399,-0.2144,0.0178,-0.0150,1.1806
2025-01-27T11:03:32.967Z,-1.2422,0.6975,0.1494,0.0395,-0.0095,0.8658
2025-01-27T11:03:32.976Z,0.0163,-0.2838,0.0835,-0.0244,0.0390,0.7212
2025-01-27T11:03:32.987Z,0.9891,-0.6040,-0.1287,-0.0046,-0.0086,1.0403
2025-01-27T11:03:32.996Z,-0.3435,0.5402,-0.1138,0.0324,-0.0223,1.0689
2025-01-27T11:03:33.006Z,-0.8435,0.2503,0.2157,0.0088,0.0109,0.5655
2025-01-27T11:03:33.017Z,0.7714,-0.7204,-0.0068,-0.0226,0.0511,0.8178
2025-01-27T11:03:33.026Z,0.6502,-0.0162,-0.2269,0.0106,-0.0317,1.0506
2025-01-27T11:03:33.037Z,-0.9954,0.5789,0.1537,0.0411,0.0129,0.9751
2025-01-27T11:03:33.046Z,-0.2070,-0.0606,0.0493,-0.0193,0.0038,0.7692
2025-01-27T11:03:33.056Z,0.6415,-0.3724,-0.0598,0.0049,0.0144,0.8938
2025-01-27T11:03:33.067Z,0.0804,0.1283,-0.1179,0.0241,-0.0097,1.1079
2025-01-27T11:03:33.076Z,-0.5916,0.3426,0.1457,0.0026,-0.0222,0.7064
2025-01-27T11:03:33.088Z,1.0511,-0.5338,-0.1293,0.0146,0.0724,0.7018
2025-01-27T11:03:33.096Z,1.0511,-0.5338,-0.1293,-0.0114,-0.0301,1.0367
2025-01-27T11:03:33.107Z,-0.5930,0.5391,0.0113,0.0281,-0.0084,1.0920
2025-01-27T11:03:33.116Z,-0.8687,0.3668,0.0557,0.0105,0.0034,0.6789
2025-01-27T11:03:33.126Z,0.7524,-0.5915,0.0290,-0.0118,0.0338,0.8443
2025-01-27T11:03:33.137Z,-1.0211,0.8217,0.0419,0.0063,-0.0166,1.2298
2025-01-27T11:03:33.147Z,-0.0906,-0.4545,0.1590,0.0307,-0.0371,0.6572
2025-01-27T11:03:33.156Z,-0.0906,-0.4545,0.1590,0.0067,0.0935,0.6225
2025-01-27T11:03:33.167Z,-0.9195,1.0573,-0.1023,-0.0383,-0.0394,1.1622
2025-01-27T11:03:33.177Z,-1.1794,0.3134,0.1955,0.0466,-0.0281,1.0426
2025-01-27T11:03:33.187Z,1.3672,-1.0711,0.0425,0.0306,0.0423,0.5713
2025-01-27T11:03:33.197Z,0.2420,0.3559,-0.3087,-0.0534,0.0178,0.9372
2025-01-27T11:03:33.207Z,-1.1880,0.6699,0.1567,0.0338,-0.0178,1.1523
2025-01-27T11:03:33.217Z,0.2909,-0.6596,0.1673,0.0482,-0.0167,0.6922
2025-01-27T11:03:33.227Z,1.1007,-0.4656,-0.2417,-0.0427,0.0570,0.6810
2025-01-27T11:03:33.238Z,-0.6379,0.7754,-0.0818,0.0033,-0.0193,1.0538
2025-01-27T11:03:33.246Z,-0.9074,0.1524,0.2791,0.0528,-0.0260,1.0833
2025-01-27T11:03:33.257Z,0.6863,-0.4653,-0.0938,-0.0118,0.0145,0.7098
2025-01-27T11:03:33.266Z,0.6352,-0.0859,-0.1986,-0.0166,0.0407,0.8309
2025-01-27T11:03:33.277Z,-0.7875,0.4217,0.1721,0.0278,-0.0172,1.1175
2025-01-27T11:03:33.287Z,-0.3133,-0.0854,0.0517,0.0090,-0.0232,0.8428
2025-01-27T11:03:33.296Z,1.1338,-0.6722,-0.1359,-0.0041,0.0559,0.6557
2025-01-27T11:03:33.307Z,-0.1924,0.3881,-0.0387,0.0007,-0.0136,0.9173
2025-01-27T11:03:33.316Z,-0.9789,0.3906,0.1524,0.0187,-0.0081,1.1125
2025-01-27T11:03:33.326Z,0.2818,-0.2014,-0.0257,0.0161,-0.0024,0.8063
2025-01-27T11:03:33.338Z,0.7448,-0.4243,-0.0923,-0.0059,0.0398,0.7620
2025-01-27T11:03:33.346Z,-0.4373,0.4345,-0.0191,0.0089,-0.0009,1.0930
2025-01-27T11:03:33.357Z,-0.6719,0.2373,0.0986,0.0153,-0.0441,0.9442
2025-01-27T11:03:33.366Z,1.0255,-0.8640,-0.0233,0.0098,0.0359,0.5578
2025-01-27T11:03:33.376Z,0.2940,0.2508,-0.1753,-0.0098,0.0208,0.9093
2025-01-27T11:03:33.387Z,-1.3252,0.7383,0.1490,0.0076,-0.0343,1.1814
2025-01-27T11:03:33.396Z,0.1584,-0.3787,0.0735,0.0387,-0.0035,0.7942
2025-01-27T11:03:33.406Z,1.1640,-0.5732,-0.1617,-0.0174,0.0524,0.7401
2025-01-27T11:03:33.417Z,-0.6104,0.6429,-0.0650,-0.0088,-0.0140,1.1007
2025-01-27T11:03:33.426Z,-0.8198,0.2001,0.1993,0.0410,-0.0322,0.9982
2025-01-27T11:03:33.438Z,1.0762,-0.8731,-0.0315,0.0018,0.0246,0.5081
2025-01-27T11:03:33.446Z,0.4604,0.2066,-0.2654,-0.0221,0.0399,0.8604
2025-01-27T11:03:33.456Z,-1.2794,0.6748,0.2257,0.0234,-0.0306,1.1527
2025-01-27T11:03:33.466Z,-0.0628,-0.2633,0.0551,0.0339,-0.0142,0.8529
2025-01-27T11:03:33.476Z,1.1200,-0.4957,-0.1869,-0.0208,0.0441,0.7207
2025-01-27T11:03:33.487Z,-0.3433,0.4137,-0.0313,0.0065,-0.0067,1.0388
2025-01-27T11:03:33.496Z,-0.8958,0.3250,0.1792,0.0314,-0.0306,1.0665
2025-01-27T11:03:33.506Z,0.7774,-0.6660,-0.0357,-0.0068,0.0092,0.5462
2025-01-27T11:03:33.517Z,0.8156,-0.1719,-0.2083,-0.0042,0.0612,0.7961
2025-01-27T11:03:33.526Z,-1.2418,0.8234,0.1485,0.0124,-0.0298,1.2008
2025-01-27T11:03:33.538Z,-0.4667,-0.0341,0.0669,-0.0004,0.0614,0.6608
2025-01-27T11:03:33.546Z,1.3471,-0.7592,-0.1240,-0.0004,0.0614,0.6608
2025-01-27T11:03:33.556Z,-0.1395,0.3850,-0.0903,-0.0076,0.0078,1.0537
2025-01-27T11:03:33.567Z,-1.2730,0.6298,0.1574,0.0145,0.0083,0.5274
2025-01-27T11:03:33.576Z,0.8453,-0.8657,0.0523,0.0145,0.0083,0.5274
2025-01-27T11:03:33.587Z,1.0317,-0.1841,-0.2764,-0.0100,0.0776,0.8154
2025-01-27T11:03:33.597Z,-1.2460,0.7495,0.1507,0.0447,0.0001,0.9683
2025-01-27T11:03:33.607Z,-0.3539,-0.1063,0.1084,-0.0266,0.0222,0.7568
2025-01-27T11:03:33.617Z,0.8716,-0.3526,-0.1398,0.0016,0.0024,0.8802
2025-01-27T11:03:33.627Z,-0.0297,0.1338,-0.0952,0.0421,0.0093,1.0768
2025-01-27T11:03:33.638Z,-0.5405,0.2200,0.1653,-0.0161,-0.0254,0.7474
2025-01-27T11:03:33.646Z,0.0097,-0.0772,-0.0332,0.0055,0.0599,0.6951
2025-01-27T11:03:33.657Z,0.8871,-0.5258,-0.1182,0.0209,-0.0075,1.0273
2025-01-27T11:03:33.667Z,-0.3249,0.3503,0.0602,-0.0072,-0.0315,1.1135
2025-01-27T11:03:33.676Z,-1.0240,0.5505,0.0530,0.0164,0.0099,0.6661
2025-01-27T11:03:33.687Z,0.6262,-0.5129,-0.0120,0.0124,0.0467,0.8256
2025-01-27T11:03:33.696Z,0.7530,-0.3244,-0.0819,-0.0090,-0.0191,1.1571
2025-01-27T11:03:33.707Z,-0.9409,0.6885,0.0407,0.0241,-0.0412,0.7605
2025-01-27T11:03:33.717Z,-0.2843,-0.0989,0.0795,0.0101,0.0671,0.5974
2025-01-27T11:03:33.726Z,1.4072,-0.9238,-0.0502,-0.0166,-0.0061,1.0816
2025-01-27T11:03:33.737Z,-0.4301,0.6772,-0.1581,0.0274,-0.0475,1.0895
2025-01-27T11:03:33.746Z,-1.3057,0.5551,0.1799,0.0146,0.0311,0.6308
2025-01-27T11:03:33.757Z,0.9163,-0.7742,0.0206,-0.0214,0.0482,0.8637
2025-01-27T11:03:33.766Z,0.7187,-0.0613,-0.2678,0.0207,-0.0333,1.1107
2025-01-27T11:03:33.776Z,-1.0397,0.5352,0.1866,0.0239,-0.0160,0.8308
2025-01-27T11:03:33.787Z,-0.1468,-0.1344,0.0937,-0.0220,0.0536,0.6693
2025-01-27T11:03:33.796Z,1.1652,-0.6209,-0.1670,0.0169,-0.0061,0.9402
2025-01-27T11:03:33.807Z,-0.2716,0.3548,-0.0695,0.0207,-0.0160,1.1028
2025-01-27T11:03:33.816Z,-0.9485,0.3612,0.1965,-0.0115,0.0012,0.8211
2025-01-27T11:03:33.826Z,0.2596,-0.1021,-0.1146,0.0123,0.0373,0.7452
2025-01-27T11:03:33.837Z,0.7996,-0.4792,-0.0559,0.0196,0.0055,1.1408
2025-01-27T11:03:33.846Z,-0.4407,0.3491,0.0764,-0.0107,-0.0532,0.9241
2025-01-27T11:03:33.857Z,-0.7825,0.4228,0.0094,0.0169,0.0526,0.5330
2025-01-27T11:03:33.866Z,1.2300,-1.0119,-0.0088,0.0129,0.0194,0.9271
2025-01-27T11:03:33.876Z,0.2630,0.2378,-0.1330,-0.0056,-0.0389,1.1427
2025-01-27T11:03:33.887Z,-1.4091,0.7393,0.1615,0.0188,0.0044,0.7917
2025-01-27T11:03:33.896Z,0.2639,-0.2825,0.0074,0.0053,0.0517,0.7771
2025-01-27T11:03:33.906Z,1.0872,-0.5756,-0.1092,-0.0031,-0.0200,1.0697
2025-01-27T11:03:33.916Z,-0.6693,0.5112,0.0086,0.0209,-0.0261,0.9790
2025-01-27T11:03:33.926Z,-0.6685,0.2640,0.0814,-0.0029,0.0205,0.5639
2025-01-27T11:03:33.937Z,0.9914,-0.7425,-0.0287,0.0004,0.0339,0.8493
2025-01-27T11:03:33.946Z,0.3359,0.0887,-0.1835,0.0189,-0.0230,1.1161
2025-01-27T11:03:33.956Z,-1.0490,0.5437,0.2149,0.0009,-0.0112,0.9300
2025-01-27T11:03:33.966Z,-0.1547,0.0441,-0.0232,0.0016,0.0214,0.7040
2025-01-27T11:03:33.976Z,0.9718,-0.5860,-0.1151,0.0209,0.0176,0.9990
2025-01-27T11:03:33.987Z,-0.0622,0.1083,0.0097,-0.0004,-0.0320,1.1216
2025-01-27T11:03:33.996Z,-1.0193,0.6546,0.0659,-0.0017,-0.0074,0.5029
2025-01-27T11:03:34.006Z,0.6297,-0.6548,0.0109,0.0210,0.0832,0.7645
2025-01-27T11:03:34.016Z,1.1043,-0.4926,-0.1648,0.0049,-0.0363,1.2176
2025-01-27T11:03:34.026Z,-1.2980,0.9372,0.1282,-0.0019,-0.0432,0.8930
2025-01-27T11:03:34.037Z,-0.6247,0.1489,0.0515,0.0108,0.0814,0.6963
2025-01-27T11:03:34.046Z,1.5426,-0.9141,-0.1341,0.0123,-0.0113,1.0204
2025-01-27T11:03:34.056Z,-0.2115,0.3128,-0.0165,0.0001,-0.0355,1.0912
2025-01-27T11:03:34.066Z,-1.2028,0.6025,0.1355,0.0032,0.0116,0.5752
2025-01-27T11:03:34.076Z,0.8397,-0.6087,-0.0473,0.0162,0.0635,0.8004
2025-01-27T11:03:34.087Z,0.8777,-0.3881,-0.1508,0.0049,-0.0443,1.0782
2025-01-27T11:03:34.096Z,-1.0922,0.6632,0.1362,0.0022,-0.0031,0.9992
2025-01-27T11:03:34.106Z,-0.4459,0.2299,-0.0153,0.0116,0.0262,0.7310
2025-01-27T11:03:34.116Z,0.9046,-0.5830,-0.0491,0.0123,0.0082,0.8946
2025-01-27T11:03:34.126Z,0.1389,-0.0504,-0.0098,0.0072,-0.0047,1.1442
2025-01-27T11:03:34.137Z,-0.7793,0.5603,0.0507,0.0002,-0.0285,0.6770
2025-01-27T11:03:34.146Z,0.1118,-0.1992,0.0359,0.0052,0.0788,0.6553
2025-01-27T11:03:34.156Z,1.2020,-0.7582,-0.1179,0.0160,-0.0206,1.1192
2025-01-27T11:03:34.167Z,-0.6588,0.6252,0.0167,-0.0015,-0.0480,1.0468
2025-01-27T11:03:34.176Z,-1.1002,0.5410,0.1256,-0.0041,0.0414,0.6333
2025-01-27T11:03:34.187Z,1.1009,-0.7177,-0.1246,0.0287,0.0235,0.8964
2025-01-27T11:03:34.196Z,0.4403,-0.1476,-0.1012,0.0025,-0.0339,1.1279
2025-01-27T11:03:34.206Z,-1.1613,0.6316,0.1685,-0.0113,-0.0111,0.7053
2025-01-27T11:03:34.217Z,0.2059,-0.1645,-0.1071,0.0230,0.0596,0.7497
2025-01-27T11:03:34.226Z,1.1722,-0.7726,-0.0908,0.0127,-0.0388,0.9836
2025-01-27T11:03:34.237Z,-0.7058,0.5110,0.0856,-0.0117,-0.0002,1.0773
2025-01-27T11:03:34.246Z,-0.6924,0.4539,0.0091,0.0198,0.0020,0.7297
2025-01-27T11:03:34.256Z,0.5533,-0.3282,-0.0551,0.0176,0.0289,0.8084
2025-01-27T11:03:34.267Z,0.5098,-0.4499,0.0417,-0.0010,-0.0003,1.1736
2025-01-27T11:03:34.276Z,-0.6465,0.6095,-0.0626,0.0101,-0.0537,0.7927
2025-01-27T11:03:34.287Z,-0.4087,0.0900,0.1205,-0.0026,0.0774,0.5843
2025-01-27T11:03:34.296Z,1.3751,-0.9816,-0.0844,0.0214,-0.0068,1.0342
2025-01-27T11:03:34.306Z,-0.2140,0.3950,-0.0971,0.0063,-0.0488,1.1435
2025-01-27T11:03:34.317Z,-1.4539,0.7566,0.2326,-0.0194,0.0270,0.6574
2025-01-27T11:03:34.326Z,0.8418,-0.5407,-0.1393,0.0334,0.0495,0.8242
2025-01-27T11:03:34.337Z,0.9407,-0.5020,-0.1052,0.0154,-0.0340,1.1683
2025-01-27T11:03:34.346Z,-1.1870,0.6726,0.2191,-0.0306,-0.0161,0.8078
2025-01-27T11:03:34.356Z,-0.2175,0.1612,-0.1005,0.0284,0.0605,0.6183
2025-01-27T11:03:34.367Z,1.3914,-0.9252,-0.1013,0.0322,-0.0090,0.9951
2025-01-27T11:03:34.376Z,-0.3960,0.3032,0.0668,-0.0232,-0.0235,1.1066
2025-01-27T11:03:34.387Z,-1.0805,0.7179,0.0255,0.0117,0.0160,0.7558
2025-01-27T11:03:34.396Z,0.6017,-0.3527,-0.1005,0.0342,0.0355,0.8291
2025-01-27T11:03:34.406Z,0.7294,-0.5654,0.0674,-0.0121,-0.0264,1.0595
2025-01-27T11:03:34.416Z,-0.6670,0.4962,-0.0067,0.0045,-0.0152,0.9281
2025-01-27T11:03:34.426Z,-0.3541,0.2509,-0.0269,0.0152,0.0247,0.6049
2025-01-27T11:03:34.437Z,0.9327,-0.7630,0.0342,0.0024,0.0186,0.8715
2025-01-27T11:03:34.446Z,0.1544,0.0337,-0.1124,0.0083,-0.0246,1.1334
2025-01-27T11:03:34.456Z,-1.0316,0.6860,0.1194,-0.0018,-0.0001,0.8340
2025-01-27T11:03:34.466Z,0.0667,-0.0927,0.0129,0.0061,0.0414,0.7317
2025-01-27T11:03:34.476Z,1.0081,-0.6606,-0.1034,0.0233,-0.0061,1.0809
2025-01-27T11:03:34.487Z,-0.4568,0.3403,0.0366,-0.0051,-0.0320,0.9993
2025-01-27T11:03:34.496Z,-0.8014,0.4818,0.0608,-0.0095,0.0319,0.5281
2025-01-27T11:03:34.506Z,1.0344,-0.7418,-0.0925,0.0406,0.0290,0.8566
2025-01-27T11:03:34.516Z,0.3914,-0.1714,-0.0552,0.0038,-0.0264,1.1288
2025-01-27T11:03:34.526Z,-1.1542,0.6701,0.2181,-0.0269,-0.0014,0.9037
2025-01-27T11:03:34.537Z,-0.0458,0.1887,-0.2001,0.0354,0.0277,0.7451
2025-01-27T11:03:34.546Z,0.9469,-0.7743,0.0392,0.0115,-0.0018,1.0067
2025-01-27T11:03:34.556Z,-0.2301,0.1431,0.0327,-0.0142,-0.0205,1.0663
2025-01-27T11:03:34.566Z,-0.7648,0.6262,-0.0579,0.0115,0.0040,0.5737
2025-01-27T11:03:34.576Z,0.6563,-0.5843,0.0313,0.0221,0.0566,0.8103
2025-01-27T11:03:34.587Z,0.7430,-0.4336,-0.1155,0.0016,-0.0419,1.0399
2025-01-27T11:03:34.596Z,-0.9676,0.6424,0.1383,-0.0124,0.0170,0.9978
2025-01-27T11:03:34.606Z,-0.2810,0.2655,-0.0795,0.0242,0.0086,0.7611
2025-01-27T11:03:34.616Z,0.7389,-0.5820,0.0044,0.0122,0.0128,0.9026
2025-01-27T11:03:34.626Z,0.0679,-0.0963,0.0241,-0.0002,-0.0114,1.1255
2025-01-27T11:03:34.637Z,-0.6761,0.5833,-0.0578,0.0080,-0.0210,0.6629
2025-01-27T11:03:34.646Z,0.1561,-0.2525,0.0918,0.0099,0.0759,0.7015
2025-01-27T11:03:34.656Z,1.0976,-0.7102,-0.1696,0.0258,-0.0361,1.1090
2025-01-27T11:03:34.667Z,-0.8456,0.6201,0.0788,-0.0162,-0.0126,1.0451
2025-01-27T11:03:34.676Z,-0.7975,0.5193,0.0810,0.0001,0.0215,0.6559
2025-01-27T11:03:34.687Z,1.0798,-0.6774,-0.1890,0.0420,0.0122,0.8756
2025-01-27T11:03:34.696Z,0.2589,-0.2850,0.0823,-0.0067,-0.0127,1.1783
2025-01-27T11:03:34.706Z,-0.9984,0.7569,0.0560,-0.0189,-0.0251,0.6749
2025-01-27T11:03:34.716Z,0.1656,-0.0831,-0.0768,0.0281,0.0798,0.6907
2025-01-27T11:03:34.726Z,1.2957,-0.9751,-0.0395,0.0217,-0.0427,1.0786
2025-01-27T11:03:34.737Z,-0.8182,0.6228,0.0927,-0.0325,-0.0050,1.0420
2025-01-27T11:03:34.746Z,-0.8464,0.6207,0.0127,0.0134,0.0217,0.6452
2025-01-27T11:03:34.756Z,1.0481,-0.6909,-0.1334,0.0417,0.0172,0.9130
2025-01-27T11:03:34.766Z,0.1897,-0.2920,0.1102,-0.0227,-0.0187,1.1320
2025-01-27T11:03:34.776Z,-0.9608,0.7459,-0.0024,-0.0041,-0.0093,0.7010
2025-01-27T11:03:34.787Z,0.2582,-0.1681,-0.0557,0.0337,0.0572,0.7056
2025-01-27T11:03:34.796Z,1.1146,-0.9042,0.0121,0.0079,-0.0369,1.0377
2025-01-27T11:03:34.806Z,-0.7564,0.5839,0.0277,-0.0215,0.0042,1.0577
2025-01-27T11:03:34.816Z,-0.6943,0.5308,-0.0034,0.0223,0.0097,0.7347
2025-01-27T11:03:34.826Z,0.7237,-0.4942,-0.0850,0.0216,0.0236,0.8218
2025-01-27T11:03:34.837Z,0.3798,-0.3995,0.0895,-0.0095,0.0007,1.1579
2025-01-27T11:03:34.846Z,-0.6531,0.6165,-0.0894,0.0102,-0.0335,0.8240
2025-01-27T11:03:34.856Z,-0.2884,0.1202,0.0963,0.0029,0.0713,0.5930
2025-01-27T11:03:34.866Z,1.2769,-0.9974,-0.0663,0.0238,-0.0173,1.0069
2025-01-27T11:03:34.876Z,-0.2966,0.2929,-0.0567,-0.0024,-0.0238,1.1371
2025-01-27T11:03:34.887Z,-1.2498,0.7927,0.1772,-0.0141,0.0227,0.7125
2025-01-27T11:03:34.896Z,0.7911,-0.4498,-0.1926,0.0398,0.0254,0.7951
2025-01-27T11:03:34.906Z,0.6576,-0.5684,0.0455,0.0055,-0.0099,1.1463
2025-01-27T11:03:34.916Z,-0.8672,0.6020,0.0934,-0.0204,-0.0226,0.8813
2025-01-27T11:03:34.926Z,-0.3046,0.3200,-0.1123,0.0211,0.0411,0.5460
2025-01-27T11:03:34.937Z,1.2159,-0.9977,-0.0010,0.0312,-0.0004,0.9538
2025-01-27T11:03:34.946Z,-0.0878,0.0971,-0.0381,-0.0135,-0.0275,1.1910
2025-01-27T11:03:34.956Z,-1.2840,0.9322,0.0978,-0.0091,0.0152,0.7461
2025-01-27T11:03:34.966Z,0.5607,-0.3099,-0.1235,0.0370,0.0387,0.7591
2025-01-27T11:03:34.976Z,0.9766,-0.8177,0.0094,0.0016,-0.0196,1.1390
2025-01-27T11:03:34.988Z,-0.5486,0.5023,-0.0901,-0.0201,-0.0184,0.9670
2025-01-27T11:03:34.996Z,-0.5486,0.5023,-0.0901,0.0200,0.0333,0.4979
2025-01-27T11:03:35.006Z,1.2583,-1.0572,0.0214,0.0289,0.0109,0.9059
2025-01-27T11:03:35.017Z,-1.2097,0.8439,0.1731,-0.0153,-0.0306,1.1062
2025-01-27T11:03:35.026Z,-1.2097,0.8439,0.1731,-0.0065,0.0212,0.8359
2025-01-27T11:03:35.038Z,0.6611,-0.6940,0.1234,0.0445,0.0097,0.7896
2025-01-27T11:03:35.047Z,-0.4228,0.3319,-0.0073,-0.0068,0.0044,1.0217
2025-01-27T11:03:35.056Z,-0.4228,0.3319,-0.0073,-0.0051,-0.0158,1.0244
2025-01-27T11:03:35.067Z,0.6293,-0.6202,0.0961,0.0179,0.0146,0.5816
2025-01-27T11:03:35.077Z,0.5520,-0.3272,-0.1356,0.0129,0.0332,0.7916
2025-01-27T11:03:35.087Z,-0.9977,0.7105,0.1406,0.0048,-0.0239,1.1293
2025-01-27T11:03:35.097Z,-0.2134,0.2090,-0.0503,-0.0021,0.0116,0.9674
2025-01-27T11:03:35.106Z,-0.2134,0.2090,-0.0503,0.0059,0.0309,0.7271
2025-01-27T11:03:35.117Z,-0.1362,0.1183,-0.0172,0.0162,-0.0030,0.9682
2025-01-27T11:03:35.127Z,-0.7787,0.5470,0.0678,0.0043,-0.0175,1.0893
2025-01-27T11:03:35.138Z,0.6113,-0.4377,-0.0560,-0.0033,0.0065,0.6123
2025-01-27T11:03:35.147Z,0.7186,-0.5155,-0.0770,0.0270,0.0419,0.7759
2025-01-27T11:03:35.158Z,-0.9470,0.6244,0.1686,0.0101,-0.0354,1.0540
2025-01-27T11:03:35.167Z,-0.2626,0.3237,-0.1263,-0.0157,0.0191,0.9976
2025-01-27T11:03:35.176Z,0.6526,-0.5871,0.0099,0.0254,-0.0048,0.7462
2025-01-27T11:03:35.187Z,0.0591,-0.0916,0.0128,0.0110,0.0109,0.8828
2025-01-27T11:03:35.196Z,-0.5662,0.4858,-0.0296,-0.0043,-0.0085,1.0939
2025-01-27T11:03:35.207Z,0.1207,-0.1426,0.0423,0.0050,-0.0071,0.7275
2025-01-27T11:03:35.216Z,1.0053,-0.7838,-0.0793,0.0136,0.0501,0.6584
2025-01-27T11:03:35.226Z,-0.6676,0.5440,0.0355,0.0100,-0.0215,1.1110
2025-01-27T11:03:35.237Z,-0.8902,0.6631,0.0414,-0.0050,-0.0145,1.0925
2025-01-27T11:03:35.246Z,1.0626,-0.8357,-0.0895,0.0024,0.0154,0.5734
2025-01-27T11:03:35.257Z,0.4797,-0.3703,-0.0228,0.0257,0.0302,0.9025
2025-01-27T11:03:35.266Z,-1.4578,1.0981,0.0953,0.0033,-0.0435,1.2798
2025-01-27T11:03:35.276Z,0.4505,-0.3837,-0.0345,-0.0220,0.0052,0.5641
2025-01-27T11:03:35.287Z,1.5907,-1.1204,-0.2032,0.0277,0.0760,0.7129
2025-01-27T11:03:35.296Z,-1.5247,0.9617,0.2998,0.0314,-0.0848,1.1171
2025-01-27T11:03:35.307Z,-0.2762,0.3416,-0.1731,-0.0432,0.0546,0.9764
2025-01-27T11:03:35.317Z,0.9887,-0.7006,-0.1062,0.0296,-0.0137,0.6817
2025-01-27T11:03:35.326Z,-0.2128,-0.0988,0.2384,0.0311,0.0275,0.9365
2025-01-27T11:03:35.337Z,-0.4776,0.6070,-0.1813,-0.0272,-0.0171,1.0750
2025-01-27T11:03:35.346Z,0.1146,-0.1909,0.0800,0.0139,0.0023,0.7688
2025-01-27T11:03:35.356Z,0.8580,-0.7179,-0.0210,0.0233,0.0461,0.7263
2025-01-27T11:03:35.367Z,-0.5370,0.4679,0.0216,-0.0047,-0.0347,0.9599
2025-01-27T11:03:35.376Z,-0.5232,0.4680,-0.0373,-0.0018,0.0199,1.0828
2025-01-27T11:03:35.387Z,0.3341,-0.3724,0.0604,0.0261,-0.0179,0.7879
2025-01-27T11:03:35.396Z,0.5912,-0.4672,-0.0376,0.0015,0.0465,0.7662
2025-01-27T11:03:35.406Z,-0.5617,0.5946,-0.0722,0.0026,-0.0207,1.1625
2025-01-27T11:03:35.417Z,-0.5468,0.2094,0.1862,-0.0014,0.0536,0.5382
2025-01-27T11:03:35.426Z,1.4556,-1.0332,-0.1935,-0.0014,0.0536,0.5382
2025-01-27T11:03:35.438Z,-0.3141,0.2866,0.0220,0.0016,0.0029,1.1869
2025-01-27T11:03:35.446Z,-1.1863,0.8283,0.1315,0.0016,0.0029,1.1869
2025-01-27T11:03:35.456Z,0.6499,-0.4276,-0.1367,-0.0022,-0.0002,0.7071
2025-01-27T11:03:35.467Z,0.8094,-0.6680,-0.0021,0.0081,-0.0286,1.2083
2025-01-27T11:03:35.476Z,-0.8979,0.7340,0.0482,0.0081,-0.0286,1.2083
2025-01-27T11:03:35.488Z,-0.4442,0.2783,0.0254,0.0094,0.0514,0.5123
2025-01-27T11:03:35.497Z,1.5300,-1.1683,-0.1120,0.0240,-0.0302,0.9689
2025-01-27T11:03:35.506Z,-0.4496,0.3394,0.0298,0.0240,-0.0302,0.9689
2025-01-27T11:03:35.517Z,-0.9606,0.6739,0.1256,0.0080,0.0035,0.8142
2025-01-27T11:03:35.527Z,0.6394,-0.3080,-0.2286,0.0256,0.0220,0.8798
2025-01-27T11:03:35.537Z,0.2526,-0.4380,0.1991,-0.0100,-0.0064,0.9653
2025-01-27T11:03:35.546Z,-0.2562,0.3415,-0.1195,0.0082,-0.0064,0.9854
2025-01-27T11:03:35.557Z,-0.2413,0.1829,0.0121,0.0191,0.0047,0.6427
2025-01-27T11:03:35.567Z,0.4391,-0.4641,0.0528,0.0011,0.0177,0.7579
2025-01-27T11:03:35.576Z,0.3739,-0.2192,-0.1018,0.0007,-0.0019,1.0874
2025-01-27T11:03:35.587Z,-0.6137,0.5078,0.0415,0.0196,-0.0119,1.0045
2025-01-27T11:03:35.596Z,-0.4002,0.2639,0.0183,-0.0022,0.0275,0.6446
2025-01-27T11:03:35.607Z,0.8420,-0.7012,-0.0066,0.0080,0.0196,1.0045
2025-01-27T11:03:35.617Z,0.2047,0.0265,-0.1305,0.0140,-0.0569,1.1883
2025-01-27T11:03:35.626Z,-1.3216,0.8890,0.1677,-0.0035,0.0398,0.4835
2025-01-27T11:03:35.638Z,0.9483,-0.8449,-0.0322,0.0149,0.0295,0.7484
2025-01-27T11:03:35.646Z,1.0546,-0.6225,-0.2048,0.0106,-0.0418,1.2947
2025-01-27T11:03:35.656Z,-1.7611,1.1859,0.2560,-0.0031,0.0152,0.8507
2025-01-27T11:03:35.667Z,0.0044,0.0408,-0.1319,0.0131,0.0369,0.6372
2025-01-27T11:03:35.676Z,1.4695,-1.1301,-0.0590,0.0169,-0.0221,1.1229
2025-01-27T11:03:35.687Z,-0.7560,0.5812,0.0455,-0.0073,-0.0080,1.0370
2025-01-27T11:03:35.696Z,-0.8243,0.5275,0.0626,0.0118,0.0295,0.5350
2025-01-27T11:03:35.707Z,1.2307,-0.9112,-0.1226,0.0220,0.0122,0.8942
2025-01-27T11:03:35.716Z,0.1999,-0.1647,0.0276,-0.0129,-0.0228,1.0019
2025-01-27T11:03:35.726Z,-0.9742,0.7465,0.0740,0.0107,0.0288,0.9288
2025-01-27T11:03:35.737Z,0.3035,-0.1673,-0.1600,0.0193,-0.0252,0.8376
2025-01-27T11:03:35.746Z,0.1217,-0.2902,0.1462,-0.0068,0.0302,0.8534
2025-01-27T11:03:35.757Z,0.0986,-0.0102,-0.0871,0.0033,-0.0145,1.0406
2025-01-27T11:03:35.766Z,-0.2310,0.2634,-0.0561,0.0197,-0.0018,0.8202
