time,ax,ay,az,wx,wy,wz
2025-01-27T11:04:40.040Z,-0.5228,0.3702,-0.0265,-0.0148,-0.0212,1.0234
2025-01-27T11:04:40.049Z,1.7769,-1.3252,-0.1257,0.0102,0.0471,0.4002
2025-01-27T11:04:40.058Z,-0.3516,0.2570,0.0277,0.0211,0.0032,0.9172
2025-01-27T11:04:40.070Z,-1.6012,1.0545,0.1405,0.0056,0.0210,0.7461
2025-01-27T11:04:40.078Z,0.8588,-0.5854,-0.1024,0.0056,0.0210,0.7461
2025-01-27T11:04:40.089Z,0.9188,-0.6959,0.0188,0.0245,0.0403,0.7239
2025-01-27T11:04:40.099Z,-1.0880,0.8038,0.0506,-0.0027,-0.0060,1.0184
2025-01-27T11:04:40.108Z,-0.3574,0.2289,-0.0493,-0.0027,-0.0060,1.0184
2025-01-27T11:04:40.119Z,1.1538,-0.9943,-0.0126,0.0071,0.0134,0.8500
2025-01-27T11:04:40.128Z,-0.0901,0.1601,-0.0521,0.0071,0.0134,0.8500
2025-01-27T11:04:40.139Z,-1.0429,0.7155,0.1142,0.0014,-0.0192,1.1225
2025-01-27T11:04:40.149Z,0.2216,-0.0860,-0.1006,0.0117,0.0251,0.6973
2025-01-27T11:04:40.158Z,0.7803,-0.7295,0.0667,0.0117,0.0251,0.6973
2025-01-27T11:04:40.169Z,-0.3685,0.3925,-0.1002,0.0079,-0.0377,1.1495
2025-01-27T11:04:40.179Z,-0.9469,0.5987,0.1140,0.0125,0.0262,0.5602
2025-01-27T11:04:40.189Z,1.0451,-0.8329,-0.0276,0.0125,0.0262,0.5602
2025-01-27T11:04:40.199Z,0.5728,-0.2028,-0.1037,0.0031,-0.0329,1.1300
2025-01-27T11:04:40.209Z,-1.3244,0.8378,0.1691,0.0127,0.0184,0.9974
2025-01-27T11:04:40.219Z,-0.0218,0.0177,-0.1237,0.0085,-0.0037,0.6899
2025-01-27T11:04:40.229Z,0.8210,-0.7433,0.0391,0.0027,0.0145,0.9299
2025-01-27T11:04:40.239Z,-0.1678,0.2527,-0.1119,0.0027,0.0145,0.9299
2025-01-27T11:04:40.249Z,-0.8488,0.5355,0.0984,0.0120,0.0163,0.6556
2025-01-27T11:04:40.258Z,0.6480,-0.5701,-0.0244,0.0120,0.0163,0.6556
2025-01-27T11:04:40.269Z,0.7572,-0.3971,-0.1022,0.0020,-0.0305,1.0945
2025-01-27T11:04:40.278Z,-1.0954,0.7675,0.0850,0.0130,0.0025,1.0747
2025-01-27T11:04:40.290Z,-0.3895,0.2418,-0.0293,0.0094,-0.0030,0.6207
2025-01-27T11:04:40.299Z,0.9200,-0.7738,0.0022,0.0006,0.0315,0.8605
2025-01-27T11:04:40.308Z,0.1417,0.0825,-0.1202,0.0006,0.0315,0.8605
2025-01-27T11:04:40.319Z,-1.1147,0.7262,0.1150,0.0153,0.0016,0.7190
2025-01-27T11:04:40.329Z,0.3882,-0.4816,0.0179,0.0124,0.0645,0.6347
2025-01-27T11:04:40.339Z,1.1715,-0.7186,-0.1188,-0.0031,-0.0459,1.0543
2025-01-27T11:04:40.349Z,-1.0866,0.8017,0.0657,0.0177,0.0132,1.1380
2025-01-27T11:04:40.359Z,-0.6562,0.4122,0.0239,0.0084,-0.0105,0.6367
2025-01-27T11:04:40.369Z,0.8768,-0.7221,-0.0036,-0.0037,0.0442,0.8150
2025-01-27T11:04:40.378Z,0.3632,-0.0922,-0.1053,0.0049,-0.0296,1.2054
2025-01-27T11:04:40.389Z,-1.0975,0.7982,0.0814,0.0193,-0.0082,0.7830
2025-01-27T11:04:40.398Z,0.1015,-0.3522,0.0492,0.0070,0.0676,0.5894
2025-01-27T11:04:40.409Z,1.4413,-0.8932,-0.1516,0.0070,0.0676,0.5894
2025-01-27T11:04:40.419Z,-1.0460,0.8299,0.0207,0.0212,0.0118,1.1508
2025-01-27T11:04:40.428Z,-0.7908,0.4311,0.0838,0.0151,-0.0107,0.6668
2025-01-27T11:04:40.439Z,0.9243,-0.7168,-0.0206,-0.0096,0.0512,0.7552
2025-01-27T11:04:40.448Z,0.4738,-0.2013,-0.0751,0.0069,-0.0208,1.2617
2025-01-27T11:04:40.459Z,-1.1152,0.9218,0.0353,0.0184,-0.0327,0.8622
2025-01-27T11:04:40.469Z,-0.2425,-0.1850,0.1263,0.0137,0.0724,0.4612
2025-01-27T11:04:40.478Z,1.8005,-1.1542,-0.1745,-0.0150,-0.0363,1.0175
2025-01-27T11:04:40.489Z,-0.8505,0.8130,-0.0402,0.0199,-0.0081,1.2442
2025-01-27T11:04:40.498Z,-1.3666,0.7477,0.1348,0.0276,0.0081,0.6212
2025-01-27T11:04:40.509Z,1.1938,-0.9922,-0.0043,-0.0124,0.0580,0.7982
2025-01-27T11:04:40.519Z,0.6137,-0.1966,-0.1501,-0.0004,-0.0448,1.2109
2025-01-27T11:04:40.528Z,-1.3222,0.9945,0.0815,0.0345,-0.0020,0.8521
2025-01-27T11:04:40.539Z,0.0635,-0.3327,0.0830,-0.0003,0.0334,0.5323
2025-01-27T11:04:40.549Z,1.3879,-0.8906,-0.1198,-0.0249,-0.0245,0.9356
2025-01-27T11:04:40.559Z,-0.7503,0.8077,-0.0744,0.0306,0.0120,1.0433
2025-01-27T11:04:40.569Z,-0.6712,0.1914,0.1576,0.0194,-0.0017,0.8678
2025-01-27T11:04:40.578Z,0.4106,-0.2692,-0.0576,-0.0143,0.0168,0.8041
2025-01-27T11:04:40.589Z,0.2380,-0.1570,-0.0387,0.0193,0.0151,1.0039
2025-01-27T11:04:40.599Z,-0.1358,0.2445,-0.0044,0.0086,-0.0376,1.0348
2025-01-27T11:04:40.608Z,-0.6295,0.2133,0.1260,0.0062,0.0262,0.5628
2025-01-27T11:04:40.619Z,0.8332,-0.6113,-0.0700,-0.0000,0.0253,0.7446
2025-01-27T11:04:40.628Z,0.4471,-0.0690,-0.0797,0.0002,-0.0124,1.2442
2025-01-27T11:04:40.639Z,-1.3457,0.8933,0.1040,0.0253,-0.0162,0.9328
2025-01-27T11:04:40.649Z,-0.0791,-0.1601,0.0345,0.0097,0.0517,0.6156
2025-01-27T11:04:40.658Z,1.3645,-0.9862,-0.0601,-0.0165,-0.0119,1.0443
2025-01-27T11:04:40.669Z,-0.5548,0.6547,-0.0882,0.0143,-0.0338,1.1501
2025-01-27T11:04:40.678Z,-1.1179,0.5610,0.1410,0.0320,0.0204,0.4907
2025-01-27T11:04:40.689Z,1.2832,-1.1176,0.0087,-0.0224,0.0456,0.7888
2025-01-27T11:04:40.699Z,0.4303,0.1076,-0.1957,-0.0041,-0.0361,1.1314
2025-01-27T11:04:40.708Z,-1.3664,0.9018,0.1447,0.0507,0.0215,0.9510
2025-01-27T11:04:40.719Z,0.1438,-0.2206,0.0303,-0.0182,0.0045,0.7396
2025-01-27T11:04:40.728Z,0.8000,-0.5333,-0.0315,-0.0078,0.0002,0.9351
2025-01-27T11:04:40.739Z,-0.2901,0.4241,-0.1420,0.0337,-0.0059,1.0810
2025-01-27T11:04:40.749Z,-0.5857,0.1668,0.1914,0.0103,-0.0084,0.6988
2025-01-27T11:04:40.759Z,0.3791,-0.4617,-0.0043,-0.0080,0.0551,0.6872
2025-01-27T11:04:40.768Z,0.7549,-0.2570,-0.1597,0.0083,-0.0191,1.0927
2025-01-27T11:04:40.778Z,-0.8227,0.6293,0.0732,0.0231,-0.0180,1.0981
2025-01-27T11:04:40.789Z,-0.6673,0.2640,0.0696,0.0054,0.0098,0.5963
2025-01-27T11:04:40.798Z,1.0707,-0.7854,-0.0292,-0.0078,0.0391,0.8815
2025-01-27T11:04:40.808Z,0.3007,0.0973,-0.1455,0.0019,-0.0417,1.2878
2025-01-27T11:04:40.819Z,-1.4990,0.9778,0.1187,0.0350,-0.0089,0.5982
2025-01-27T11:04:40.828Z,0.5961,-0.8907,0.0870,0.0055,0.0935,0.6028
2025-01-27T11:04:40.839Z,1.5470,-0.6836,-0.2093,-0.0404,-0.0620,1.1849
2025-01-27T11:04:40.849Z,-1.5913,1.2763,0.0320,0.0567,0.0008,1.0457
2025-01-27T11:04:40.858Z,-0.5808,-0.0014,0.1359,0.0187,0.0214,0.5710
2025-01-27T11:04:40.869Z,1.3857,-0.9593,-0.0186,-0.0462,0.0190,0.9087
2025-01-27T11:04:40.878Z,-0.1438,0.4930,-0.2427,0.0338,-0.0056,1.1605
2025-01-27T11:04:40.889Z,-0.9385,0.5702,0.1742,0.0325,-0.0222,0.7644
2025-01-27T11:04:40.899Z,0.3114,-0.5939,0.1142,-0.0269,0.0572,0.6683
2025-01-27T11:04:40.908Z,1.0271,-0.4227,-0.2143,-0.0039,-0.0276,0.9598
2025-01-27T11:04:40.919Z,-0.6219,0.6290,0.0034,0.0412,0.0004,1.1302
2025-01-27T11:04:40.928Z,-0.7917,0.2025,0.1637,-0.0002,-0.0122,0.7649
2025-01-27T11:04:40.939Z,0.5051,-0.3587,-0.0604,-0.0132,0.0476,0.7501
2025-01-27T11:04:40.949Z,0.6293,-0.2420,-0.1257,0.0190,0.0004,1.1811
2025-01-27T11:04:40.958Z,-0.7397,0.5999,0.0909,0.0068,-0.0521,0.8978
2025-01-27T11:04:40.969Z,-0.5034,-0.0101,0.0857,0.0205,0.0737,0.5104
2025-01-27T11:04:40.978Z,1.6154,-1.0684,-0.1070,-0.0242,-0.0186,0.9376
2025-01-27T11:04:40.989Z,-0.3875,0.6891,-0.0997,0.0084,-0.0179,1.2290
2025-01-27T11:04:40.998Z,-1.4511,0.6715,0.1283,0.0521,-0.0012,0.7231
2025-01-27T11:04:41.008Z,0.7763,-0.7048,0.0443,-0.0246,0.0548,0.7106
2025-01-27T11:04:41.019Z,0.9089,-0.3912,-0.1819,-0.0073,-0.0116,1.1830
2025-01-27T11:04:41.028Z,-1.0025,0.9083,-0.0227,0.0443,-0.0408,0.9606
2025-01-27T11:04:41.039Z,-0.5221,-0.1616,0.2014,0.0044,0.0381,0.5124
2025-01-27T11:04:41.049Z,1.4560,-0.9897,-0.0851,-0.0335,0.0066,0.8825
2025-01-27T11:04:41.058Z,-0.1592,0.6560,-0.2291,0.0287,-0.0126,1.1710
2025-01-27T11:04:41.069Z,-1.2500,0.5181,0.2367,0.0393,-0.0042,0.8616
2025-01-27T11:04:41.078Z,0.3633,-0.4185,0.0491,-0.0354,0.0346,0.6741
2025-01-27T11:04:41.089Z,0.9321,-0.4108,-0.1803,0.0119,0.0182,1.1290
2025-01-27T11:04:41.099Z,-0.5091,0.6295,-0.0231,0.0234,-0.0617,1.0452
2025-01-27T11:04:41.108Z,-0.9579,0.2595,0.2135,0.0119,0.0386,0.4328
2025-01-27T11:04:41.119Z,1.4311,-1.1430,-0.0622,-0.0193,0.0414,0.8645
2025-01-27T11:04:41.128Z,0.2350,0.5240,-0.2450,0.0025,-0.0434,1.1205
2025-01-27T11:04:41.139Z,-1.4743,0.5973,0.2627,0.0611,0.0162,0.8984
2025-01-27T11:04:41.149Z,0.3584,-0.3394,0.0098,-0.0368,0.0110,0.7425
2025-01-27T11:04:41.158Z,0.8069,-0.3955,-0.1224,-0.0007,0.0093,0.9996
2025-01-27T11:04:41.169Z,-0.3759,0.4451,-0.0902,0.0412,-0.0265,1.0780
2025-01-27T11:04:41.178Z,-0.6772,0.2081,0.1892,-0.0086,-0.0071,0.5883
2025-01-27T11:04:41.189Z,0.6465,-0.6306,-0.0330,-0.0060,0.0649,0.7244
2025-01-27T11:04:41.199Z,0.7586,-0.0425,-0.1974,0.0062,-0.0200,1.1475
2025-01-27T11:04:41.208Z,-1.0727,0.6494,0.1729,0.0220,-0.0214,1.0708
2025-01-27T11:04:41.219Z,-0.5783,0.1787,0.0261,0.0046,0.0248,0.5845
2025-01-27T11:04:41.228Z,1.2969,-0.8688,-0.0473,-0.0077,0.0432,0.9732
2025-01-27T11:04:41.239Z,0.1096,0.3089,-0.1572,-0.0002,-0.0535,1.2393
2025-01-27T11:04:41.249Z,-1.5421,0.9020,0.1598,0.0396,-0.0079,0.5156
2025-01-27T11:04:41.258Z,0.9114,-1.1066,0.1020,-0.0060,0.1023,0.6756
2025-01-27T11:04:41.269Z,1.3044,-0.2947,-0.2740,-0.0349,-0.0560,1.2104
2025-01-27T11:04:41.278Z,-1.6643,1.2296,0.0662,0.0682,-0.0249,0.9849
2025-01-27T11:04:41.289Z,-0.4952,-0.2336,0.1900,-0.0011,0.0395,0.6123
2025-01-27T11:04:41.299Z,1.4991,-0.8699,-0.0822,-0.0477,0.0071,0.9530
2025-01-27T11:04:41.308Z,-0.2505,0.6708,-0.3013,0.0587,-0.0148,1.1534
2025-01-27T11:04:41.319Z,-1.0538,0.3741,0.3033,0.0230,-0.0203,0.6411
2025-01-27T11:04:41.328Z,0.6250,-0.7199,0.0735,-0.0387,0.0771,0.7453
2025-01-27T11:04:41.339Z,0.9454,-0.1118,-0.3463,0.0176,-0.0425,1.0156
2025-01-27T11:04:41.349Z,-0.9171,0.6112,0.1625,0.0420,-0.0039,1.0925
2025-01-27T11:04:41.358Z,-0.6172,0.0325,0.1530,-0.0242,0.0023,0.7251
2025-01-27T11:04:41.369Z,0.7062,-0.3056,-0.1632,0.0088,0.0332,0.7868
2025-01-27T11:04:41.378Z,0.4472,-0.1772,-0.1092,0.0277,0.0005,1.1652
2025-01-27T11:04:41.389Z,-0.7986,0.4922,0.1414,-0.0131,-0.0544,0.8341
2025-01-27T11:04:41.399Z,-0.3294,0.0247,-0.0169,0.0232,0.0679,0.5133
2025-01-27T11:04:41.408Z,1.5421,-0.9950,-0.0661,-0.0042,0.0092,1.0633
2025-01-27T11:04:41.419Z,-0.4309,0.7143,-0.0585,-0.0114,-0.0614,1.1861
2025-01-27T11:04:41.428Z,-1.5930,0.7741,0.1116,0.0523,0.0275,0.5596
2025-01-27T11:04:41.439Z,1.2476,-1.0857,0.0806,-0.0232,0.0681,0.8355
2025-01-27T11:04:41.449Z,0.7511,0.0241,-0.2487,-0.0183,-0.0379,1.1974
2025-01-27T11:04:41.458Z,-1.4655,0.9273,0.0689,0.0675,-0.0261,0.7960
2025-01-27T11:04:41.469Z,0.0961,-0.5212,0.1840,-0.0238,0.0698,0.6226
2025-01-27T11:04:41.478Z,1.4169,-0.7655,-0.1727,-0.0309,-0.0099,0.9945
2025-01-27T11:04:41.491Z,-1.0251,0.2382,0.3080,0.0609,-0.0141,1.1640
2025-01-27T11:04:41.499Z,-1.0251,0.2382,0.3080,-0.0019,-0.0091,0.7092
2025-01-27T11:04:41.508Z,0.6986,-0.5365,-0.0323,-0.0249,0.0696,0.8072
2025-01-27T11:04:41.519Z,0.7530,-0.0479,-0.3067,0.0411,-0.0246,1.1293
2025-01-27T11:04:41.528Z,-0.8927,0.4592,0.2308,0.0090,-0.0406,0.8963
2025-01-27T11:04:41.541Z,1.3522,-0.7084,-0.2004,-0.0151,0.0535,0.5809
2025-01-27T11:04:41.548Z,1.3522,-0.7084,-0.2004,0.0200,-0.0033,0.8710
2025-01-27T11:04:41.558Z,-0.2542,0.4074,-0.0106,0.0109,-0.0173,1.1008
2025-01-27T11:04:41.570Z,0.2750,-0.0433,-0.1154,0.0043,0.0049,0.8919
2025-01-27T11:04:41.578Z,0.2750,-0.0433,-0.1154,-0.0004,0.0262,0.7186
2025-01-27T11:04:41.591Z,-0.3382,0.3512,0.0031,0.0105,0.0168,1.0448
2025-01-27T11:04:41.598Z,-0.3382,0.3512,0.0031,0.0040,-0.0428,1.0521
2025-01-27T11:04:41.608Z,-0.7881,0.4438,0.0596,0.0133,0.0089,0.5341
2025-01-27T11:04:41.620Z,0.5295,0.0859,-0.1800,0.0030,0.0557,0.7943
2025-01-27T11:04:41.628Z,0.5295,0.0859,-0.1800,-0.0029,-0.0289,1.1961
2025-01-27T11:04:41.641Z,-0.1912,-0.1279,0.0579,0.0299,-0.0292,0.9312
2025-01-27T11:04:41.649Z,1.3810,-0.8459,-0.0960,0.0048,0.0459,0.6379
2025-01-27T11:04:41.658Z,1.3810,-0.8459,-0.0960,-0.0102,0.0163,1.0676
2025-01-27T11:04:41.669Z,-1.2310,0.5178,0.1866,0.0232,-0.0531,1.1219
2025-01-27T11:04:41.679Z,1.2574,-1.1069,0.0183,0.0117,0.0127,0.4376
2025-01-27T11:04:41.691Z,0.7599,0.1430,-0.3405,-0.0099,0.0872,0.8001
2025-01-27T11:04:41.699Z,-1.6264,0.8787,0.2579,0.0094,-0.0515,1.1767
2025-01-27T11:04:41.709Z,-0.0752,-0.2921,0.0613,0.0296,-0.0246,0.8954
2025-01-27T11:04:41.719Z,1.3452,-0.5645,-0.2213,-0.0190,0.0695,0.7217
2025-01-27T11:04:41.729Z,-0.5143,0.4471,0.0278,0.0024,-0.0145,0.9961
2025-01-27T11:04:41.741Z,-0.8757,0.3091,0.1673,0.0321,-0.0218,1.1085
2025-01-27T11:04:41.749Z,0.8000,-0.5505,-0.0903,-0.0069,-0.0020,0.6285
2025-01-27T11:04:41.759Z,0.7981,-0.3205,-0.1440,0.0004,0.0638,0.6921
2025-01-27T11:04:41.769Z,-0.9887,0.6391,0.1641,0.0241,-0.0166,1.1246
2025-01-27T11:04:41.779Z,-0.7194,0.3534,0.0079,-0.0048,-0.0342,1.0804
2025-01-27T11:04:41.790Z,1.2082,-0.8244,-0.0724,0.0033,0.0245,0.6088
2025-01-27T11:04:41.799Z,0.3690,-0.0109,-0.0690,0.0199,0.0488,0.9099
2025-01-27T11:04:41.809Z,-1.5481,1.0348,0.1108,-0.0020,-0.0423,1.2745
2025-01-27T11:04:41.819Z,0.5533,-0.7902,0.0869,0.0088,-0.0458,0.5455
2025-01-27T11:04:41.828Z,1.5943,-0.6082,-0.2747,0.0193,0.1277,0.7092
2025-01-27T11:04:41.840Z,-1.3940,1.0183,0.1410,-0.0087,-0.0691,1.0954
2025-01-27T11:04:41.849Z,-0.7580,0.1071,0.0774,0.0202,-0.0291,1.0325
2025-01-27T11:04:41.858Z,1.2931,-0.6675,-0.1021,0.0078,0.0468,0.6807
2025-01-27T11:04:41.869Z,0.0647,0.0967,-0.0750,-0.0102,0.0113,0.8586
2025-01-27T11:04:41.878Z,-0.9801,0.5451,0.1308,0.0214,-0.0084,1.1560
2025-01-27T11:04:41.889Z,0.1831,-0.2209,0.0292,0.0069,-0.0253,0.7718
2025-01-27T11:04:41.899Z,1.2242,-0.7413,-0.1425,-0.0085,0.0523,0.6023
2025-01-27T11:04:41.908Z,-0.5486,0.5947,-0.0074,0.0215,-0.0005,1.0417
2025-01-27T11:04:41.919Z,-1.2209,0.6262,0.1582,0.0069,-0.0441,1.1825
2025-01-27T11:04:41.928Z,0.9595,-0.6896,-0.0768,-0.0054,0.0096,0.6201
2025-01-27T11:04:41.940Z,0.8596,-0.3239,-0.1241,0.0202,0.0666,0.7794
2025-01-27T11:04:41.949Z,-1.2553,0.7775,0.1801,0.0100,-0.0253,1.2083
2025-01-27T11:04:41.958Z,-0.2023,-0.0395,0.0046,-0.0060,-0.0477,0.8169
2025-01-27T11:04:41.969Z,1.6541,-1.0126,-0.1182,0.0113,-0.0131,0.9866
2025-01-27T11:04:41.978Z,-0.5729,0.6168,-0.0072,0.0113,-0.0131,0.9866
2025-01-27T11:04:41.989Z,-1.2835,0.6467,0.1336,-0.0006,-0.0360,1.1635
2025-01-27T11:04:41.999Z,0.8141,-0.5167,-0.0690,0.0108,0.0085,0.7198
2025-01-27T11:04:42.008Z,0.9128,-0.5305,-0.0794,0.0112,0.0502,0.7263
2025-01-27T11:04:42.019Z,-1.1451,0.8960,0.0339,0.0062,-0.0725,0.8407
2025-01-27T11:04:42.028Z,-0.4742,0.0159,0.1218,0.0062,-0.0725,0.8407
2025-01-27T11:04:42.039Z,1.8987,-1.2372,-0.1456,0.0036,0.0896,0.4834
2025-01-27T11:04:42.049Z,-0.4509,0.6925,-0.0959,0.0227,0.0082,1.0327
2025-01-27T11:04:42.058Z,-1.7637,0.8080,0.2646,0.0059,-0.0614,1.2183
2025-01-27T11:04:42.069Z,1.0872,-0.6832,-0.1177,0.0239,0.0629,0.7560
2025-01-27T11:04:42.079Z,1.0984,-0.4827,-0.1571,0.0123,-0.0325,1.1991
2025-01-27T11:04:42.089Z,-1.3693,0.7947,0.2150,0.0123,-0.0325,1.1991
2025-01-27T11:04:42.099Z,-0.3863,0.1397,-0.0294,0.0091,0.0524,0.4908
2025-01-27T11:04:42.109Z,1.6574,-1.0926,-0.1020,0.0091,0.0524,0.4908
2025-01-27T11:04:42.119Z,-0.2871,0.3852,-0.0133,-0.0076,-0.0375,1.1617
2025-01-27T11:04:42.129Z,-1.3347,0.7437,0.1483,0.0000,0.0030,0.8139
2025-01-27T11:04:42.140Z,0.5116,-0.2788,-0.1050,0.0200,0.0370,0.6664
2025-01-27T11:04:42.149Z,1.0773,-0.7571,-0.0251,0.0044,0.0109,1.1660
2025-01-27T11:04:42.159Z,-0.8045,0.7067,-0.0113,0.0013,-0.0576,1.0130
2025-01-27T11:04:42.169Z,-0.8515,0.4565,0.0914,0.0002,0.0419,0.4401
2025-01-27T11:04:42.178Z,1.5464,-1.1630,-0.0480,0.0246,0.0495,0.8743
2025-01-27T11:04:42.190Z,0.2017,0.2228,-0.1769,0.0066,-0.0525,1.1230
2025-01-27T11:04:42.199Z,-1.4503,0.6834,0.2903,-0.0151,0.0111,0.9257
2025-01-27T11:04:42.208Z,0.2554,-0.0022,-0.1987,-0.0151,0.0111,0.9257
