time;wx (rad/s);wy (rad/s);wz (rad/s)
1,125259;-0,00;-0,01;-0,00
1,126958;-0,00;0,00;-0,00
1,130088;-0,00;-0,02;0,00
1,131827;0,00;0,01;0,00
1,133231;-0,00;0,03;0,00
1,135100;0,01;0,03;0,00
1,137174;0,01;0,03;0,00
1,139336;0,00;0,00;0,00
1,141601;-0,00;-0,02;0,00
1,142982;0,01;0,00;-0,00
1,145741;0,00;-0,03;0,00
1,147484;-0,01;-0,03;0,00
1,149373;0,10;0,43;0,04
1,151069;0,24;2,09;-0,02
1,153187;0,30;2,36;-0,01
1,155190;0,27;3,09;0,00
1,157303;0,35;4,20;0,01
1,159330;0,38;4,59;0,03
1,161048;0,47;5,64;-0,01
1,163656;0,54;6,70;0,02
1,164969;0,58;7,24;0,03
1,166592;0,64;8,42;0,04
1,168962;0,62;8,92;0,05
1,170996;0,59;9,57;0,02
1,173675;0,60;9,80;0,01
1,174961;0,54;9,89;-0,04
1,177139;0,40;9,55;-0,14
1,179072;0,34;9,42;-0,20
1,183648;0,21;9,35;-0,30
1,184584;0,08;9,00;-0,34
1,185141;0,04;8,98;-0,36
1,188255;-0,05;9,31;-0,33
1,188527;-0,13;9,18;-0,25
1,190570;-0,17;9,17;-0,25
1,192642;-0,20;9,31;-0,24
1,194533;-0,26;9,28;-0,26
1,196712;-0,31;9,11;-0,34
1,199481;-0,33;9,14;-0,36
1,200942;-0,40;9,42;-0,39
1,202627;-0,44;9,16;-0,39
1,204890;-0,47;9,18;-0,41
1,206621;-0,44;9,47;-0,37
1,208737;-0,42;9,31;-0,33
1,210758;-0,38;9,30;-0,32
1,214092;-0,35;9,40;-0,28
1,215395;-0,34;9,44;-0,25
1,216852;-0,30;9,28;-0,24
1,219114;-0,28;9,29;-0,21
1,221120;-0,26;9,46;-0,19
1,222988;-0,24;9,18;-0,18
1,224707;-0,19;9,21;-0,14
1,227005;-0,11;9,45;-0,10
1,230436;-0,09;9,07;-0,09
1,231330;-0,03;9,09;-0,07
1,233690;-0,00;9,27;-0,02
1,235763;-0,03;9,24;-0,02
1,237264;0,06;9,08;0,01
1,239431;0,06;9,23;0,04
1,241735;0,07;9,44;0,04
1,242936;0,08;9,12;0,05
1,245388;0,12;9,14;0,08
1,247352;0,19;9,28;0,10
1,248820;0,10;9,27;0,09
1,250796;0,23;9,04;0,12
1,253133;0,26;9,23;0,14
1,256526;0,23;9,43;0,13
1,257343;0,24;8,98;0,16
1,259140;0,22;9,17;0,16
1,261510;0,19;9,38;0,16
1,264356;0,19;9,08;0,17
1,265697;0,21;9,12;0,16
1,267333;0,22;9,33;0,14
1,269670;0,16;9,31;0,13
1,271046;0,18;9,02;0,11
1,273479;0,16;9,15;0,08
1,275045;0,16;9,35;0,06
1,276897;0,13;8,98;0,05
1,283228;0,12;9,25;-0,00
1,283525;0,13;9,38;-0,01
1,283894;0,07;9,21;-0,05
1,285291;0,07;9,15;-0,09
1,287080;0,06;9,21;-0,11
1,289006;0,03;9,35;-0,14
1,291360;0,04;8,96;-0,14
1,293304;0,05;9,23;-0,17
1,295111;0,06;9,41;-0,18
1,297333;0,04;9,02;-0,18
1,298855;0,03;9,18;-0,20
1,301075;0,05;9,28;-0,19
1,303038;0,02;9,24;-0,18
1,305002;0,05;9,19;-0,17
1,306928;0,05;9,32;-0,16
1,309380;0,03;9,46;-0,14
1,311168;0,07;9,01;-0,12
1,313710;0,04;9,12;-0,11
1,318700;0,06;9,32;-0,09
1,319024;0,05;8,96;-0,05
1,319211;0,08;8,99;-0,04
1,323331;0,08;9,30;-0,02
1,323621;0,03;9,29;0,00
1,325066;0,08;9,01;0,02
1,327078;0,06;9,23;0,02
1,330648;0,05;9,42;0,04
1,331116;0,09;8,92;0,07
1,332837;0,08;9,12;0,06
1,335161;0,09;9,42;0,07
1,336942;0,05;9,06;0,09
1,339483;0,08;9,01;0,09
1,342014;0,07;9,23;0,07
1,342997;-0,00;9,24;0,07
1,344993;0,03;8,94;0,08
1,347374;0,05;9,22;0,05
1,349468;0,04;9,47;0,03
1,351353;0,01;9,21;0,03
1,353112;0,04;9,12;0,01
1,355264;0,06;9,33;-0,01
1,357673;0,02;9,06;-0,02
1,359184;0,06;8,95;-0,02
1,361353;0,06;9,23;-0,05
1,363977;0,10;9,39;-0,06
1,365302;0,06;9,05;-0,07
1,369457;0,07;9,19;-0,09
1,369697;0,09;9,37;-0,10
1,371537;0,04;9,21;-0,10
1,373149;0,11;9,13;-0,10
1,375156;0,13;9,40;-0,10
1,377139;0,10;9,48;-0,10
1,381992;0,12;9,01;-0,09
1,382410;0,11;9,23;-0,09
1,383254;0,12;9,32;-0,08
1,385315;0,08;8,94;-0,06
1,387009;0,11;9,17;-0,05
1,388973;0,11;9,43;-0,04
1,391331;0,06;9,28;-0,04
1,393112;0,12;9,08;-0,01
1,395811;0,12;9,29;-0,01
1,398501;0,08;9,42;-0,01
1,399528;0,10;8,95;0,02
1,401386;0,08;9,26;0,01
1,403496;0,09;9,37;0,02
1,405527;0,04;9,07;0,03
1,407035;0,05;9,17;0,02
1,409038;0,06;9,22;0,02
1,411786;-0,00;9,27;0,01
1,413865;0,06;9,03;0,02
1,415341;0,04;9,24;0,00
1,416834;0,05;9,42;-0,00
1,419389;0,04;9,00;0,00
1,422795;0,04;9,25;-0,02
1,424845;0,06;9,35;-0,03
1,425926;0,01;9,11;-0,04
1,427157;0,05;9,21;-0,04
1,431076;0,05;9,27;-0,05
1,431342;0,02;9,36;-0,06
1,434588;0,07;9,02;-0,06
1,435040;0,06;9,19;-0,06
1,437558;0,08;9,38;-0,08
1,439384;0,07;8,92;-0,06
1,441213;0,09;9,06;-0,06
1,442913;0,10;9,28;-0,07
1,445020;0,06;9,21;-0,07
1,447506;0,12;9,03;-0,05
1,450172;0,09;9,23;-0,05
1,453498;0,07;9,36;-0,06
1,453951;0,11;8,92;-0,03
1,455428;0,09;9,14;-0,03
1,457386;0,11;9,43;-0,04
1,458902;0,09;9,01;-0,01
1,461161;0,11;9,10;-0,01
1,463733;0,10;9,26;-0,01
1,467181;0,04;9,19;-0,01
1,467411;0,09;8,92;0,00
1,469652;0,07;9,23;-0,00
1,471683;0,06;9,43;-0,01
1,473350;0,05;9,11;-0,00
1,475038;0,07;9,19;0,00
1,476849;0,07;9,37;-0,01
1,479215;0,03;9,32;-0,02
1,482255;0,07;8,97;0,00
1,483613;0,06;9,28;-0,01
1,486471;0,07;9,41;-0,03
1,487394;0,06;8,96;-0,01
1,489181;0,06;9,24;-0,03
1,490935;0,04;9,41;-0,04
1,493324;0,04;9,12;-0,04
1,494928;0,07;9,19;-0,04
1,497479;0,08;9,32;-0,05
1,499375;0,05;9,38;-0,06
1,501241;0,09;9,02;-0,04
1,503687;0,08;9,23;-0,05
1,505201;0,08;9,37;-0,06
1,507033;0,07;8,93;-0,05
1,508946;0,08;9,24;-0,05
1,510968;0,09;9,31;-0,05
1,513486;0,05;9,21;-0,06
1,517390;0,09;9,17;-0,04
