time;wx (rad/s);wy (rad/s);wz (rad/s)
1,081826;0,01;-0,01;0,00
1,083514;0,01;-0,02;0,00
1,085677;0,01;-0,02;0,00
1,087477;-0,01;0,01;-0,00
1,088798;-0,01;0,00;-0,00
1,090550;-0,01;-0,00;0,00
1,092757;-0,02;0,00;0,00
1,095087;-0,01;-0,00;0,00
1,097431;-0,00;0,01;-0,00
1,099684;0,01;-0,01;0,00
1,101758;0,02;-0,01;-0,00
1,103234;0,02;-0,01;0,00
1,105179;0,02;0,00;-0,00
1,107374;0,01;0,00;0,00
1,109110;0,01;0,00;0,00
1,111748;0,01;-0,00;0,00
1,113397;0,00;-0,00;0,00
1,114769;-0,01;-0,00;-0,00
1,117265;-0,01;-0,00;0,00
1,118888;-0,01;0,01;0,00
1,121095;-0,02;0,01;-0,00
1,122775;-0,02;0,00;-0,00
1,124767;-0,02;0,01;-0,00
1,130556;-0,01;0,01;-0,00
1,130834;0,01;-0,00;-0,00
1,131023;0,00;0,01;-0,00
1,133672;0,01;-0,00;-0,00
1,136377;0,01;-0,00;0,00
1,137545;0,01;0,00;0,00
1,138706;0,01;0,01;0,00
1,140519;-0,00;0,01;-0,00
1,142461;-0,00;-0,00;0,00
1,144924;0,01;-0,02;0,00
1,147619;-0,01;-0,01;-0,00
1,149128;-0,02;0,00;0,00
1,150886;-0,02;0,01;-0,00
1,153095;-0,02;0,01;0,00
1,154776;0,01;-0,01;0,00
1,156969;0,00;0,02;-0,00
1,158814;0,01;0,01;-0,00
1,162280;0,00;0,01;-0,00
1,166644;0,03;-0,02;0,00
1,168036;0,02;-0,01;0,00
1,168278;0,01;-0,01;0,00
1,168795;0,00;0,00;0,00
1,170836;-0,01;0,00;-0,00
1,172489;-0,01;-0,00;0,00
1,174445;-0,02;0,01;-0,00
1,178520;-0,03;0,02;-0,00
1,179107;-0,03;0,02;-0,00
1,181432;-0,01;0,01;-0,00
1,183975;-0,01;0,00;-0,00
1,184776;0,00;-0,00;-0,00
1,186807;0,01;-0,01;0,00
1,188714;0,01;0,01;-0,00
1,190513;0,02;-0,00;0,00
1,193589;0,02;-0,00;0,00
1,195578;0,01;0,01;-0,00
1,197112;-0,01;0,02;-0,00
1,199851;-0,02;0,02;-0,00
1,201047;-0,01;-0,01;0,00
1,203148;-0,02;0,01;-0,00
1,204990;-0,02;0,01;0,00
1,206975;-0,00;-0,01;0,00
1,208593;-0,00;-0,01;0,00
1,211549;0,02;-0,03;0,00
1,212745;-0,01;0,03;-0,00
1,215319;0,00;0,02;-0,00
1,217197;0,03;-0,01;0,00
1,219045;0,02;-0,00;0,00
1,221070;0,02;-0,00;-0,00
1,222628;0,01;0,01;-0,00
1,224714;-0,00;0,01;-0,00
1,227004;0,00;-0,00;0,00
1,231085;-0,01;-0,01;0,00
1,231429;-0,02;0,00;0,00
1,234027;-0,02;-0,00;0,00
1,235331;-0,03;0,01;-0,00
1,238713;-0,00;-0,01;-0,00
1,238865;-0,02;0,02;-0,00
1,241143;0,00;-0,00;-0,00
1,242695;0,01;-0,00;0,00
1,245435;-0,00;0,02;-0,00
1,247087;0,04;-0,03;0,00
1,248701;0,03;-0,02;0,00
1,250983;0,02;-0,00;0,00
1,253655;0,01;0,00;-0,00
1,255062;0,00;0,01;0,00
1,256961;-0,01;-0,00;-0,00
1,258917;-0,00;0,00;-0,00
1,261715;-0,01;0,00;0,00
1,263237;-0,02;0,01;-0,00
1,265449;-0,01;-0,01;0,00
1,266991;-0,01;-0,00;0,00
1,268951;-0,00;-0,00;-0,00
1,270974;-0,00;0,01;0,00
1,272923;-0,00;0,01;0,00
1,274904;0,02;-0,01;0,00
1,276825;0,02;-0,01;0,00
1,287356;0,01;-0,00;0,00
1,287718;0,02;-0,01;0,00
1,287897;0,01;-0,01;0,00
1,288031;-0,00;0,01;-0,00
1,288189;-0,01;0,01;-0,00
1,288787;-0,01;0,01;0,00
1,290827;-0,01;-0,01;0,00
1,292919;-0,02;-0,00;-0,00
1,295601;-0,00;-0,02;-0,00
1,298919;-0,02;0,01;-0,00
1,299922;-0,00;0,00;0,00
1,301928;-0,01;0,01;-0,00
1,303037;-0,00;0,01;-0,00
1,305371;0,03;-0,01;0,00
1,307356;0,02;-0,01;0,00
1,308934;0,02;0,00;-0,00
