time,wx,wy,wz
4.467,0.14,0.24,0.03
4.484,-0.11,-0.18,-0.09
4.500,0.05,0.04,0.02
4.517,0.01,0.01,-0.01
4.534,-0.05,-0.03,-0.02
4.557,-0.08,-0.02,0.01
4.584,0.06,0.01,-0.03
4.600,-0.05,-0.00,0.03
4.617,0.02,0.01,-0.03
4.634,0.00,-0.01,0.02
4.650,-0.03,0.01,-0.02
4.667,0.03,-0.01,0.01
4.684,-0.04,0.01,-0.01
4.700,0.03,-0.00,0.00
4.717,-0.02,-0.00,-0.00
4.734,0.01,0.00,-0.00
4.750,0.00,-0.00,0.01
4.767,-0.01,0.00,-0.01
4.784,0.01,-0.00,0.01
4.800,-0.02,0.01,-0.01
4.817,0.01,0.00,0.00
4.834,-0.01,0.00,-0.00
4.850,-0.00,0.00,-0.00
4.884,-0.01,0.00,-0.00
4.900,0.01,0.00,0.00
4.923,-0.01,0.00,-0.00
4.940,0.01,-0.00,0.00
4.957,-0.01,0.00,-0.00
4.973,0.00,0.00,-0.00
4.990,-0.00,-0.00,0.00
5.006,-0.01,0.00,-0.00
5.023,0.01,0.00,-0.00
5.040,-0.01,0.00,-0.00
5.056,0.00,0.00,-0.00
5.073,-0.01,-0.00,-0.00
5.100,-0.00,0.00,-0.00
5.117,-0.00,-0.00,-0.00
5.134,-0.01,0.00,-0.00
5.150,0.00,0.00,0.00
5.167,-0.01,0.00,-0.00
5.184,0.00,0.00,0.00
5.200,-0.01,0.00,-0.00
5.217,-0.00,0.00,-0.00
5.234,-0.00,0.00,-0.00
5.250,-0.00,-0.00,-0.00
5.267,-0.00,-0.00,-0.00
5.284,-0.01,0.00,0.00
5.300,0.00,0.00,0.00
5.317,-0.00,0.00,0.00
5.334,-0.00,-0.00,-0.00
5.350,-0.01,0.00,0.00
5.367,-0.00,0.00,-0.00
5.385,0.00,0.01,0.00
5.400,0.01,0.01,0.01
5.417,-0.00,0.01,0.00
5.441,0.03,-0.00,-0.01
5.450,0.01,0.00,-0.01
5.467,0.01,0.00,-0.00
5.484,-0.04,-0.03,-0.01
5.500,-0.05,-0.03,-0.00
5.517,-0.00,-0.00,0.01
4.527,-0.05,-0.03,-0.02
4.540,0.07,0.04,-0.00
4.556,-0.08,-0.02,0.01
4.576,0.06,0.01,-0.03
4.590,-0.05,-0.00,0.03
4.611,0.02,0.01,-0.03
4.628,0.00,-0.01,0.02
4.641,-0.03,0.01,-0.02
4.661,0.03,-0.01,0.01
4.676,-0.04,0.01,-0.01
4.696,0.03,-0.00,0.00
4.711,-0.02,-0.00,-0.00
4.729,0.01,0.00,-0.00
4.749,0.00,-0.00,0.01
4.761,-0.01,0.00,-0.01
4.781,0.01,-0.00,0.01
4.796,-0.02,0.01,-0.01
4.811,0.01,0.00,0.00
4.831,-0.01,0.00,-0.00
4.850,-0.00,0.00,-0.00
4.870,0.00,0.00,-0.00
4.882,-0.01,0.00,-0.00
4.897,0.01,0.00,0.00
4.917,-0.01,0.00,-0.00
4.932,0.01,-0.00,0.00
4.952,-0.01,0.00,-0.00
4.971,0.00,0.00,-0.00
4.982,-0.00,-0.00,0.00
5.002,-0.01,0.00,-0.00
5.017,0.01,0.00,-0.00
5.037,-0.01,0.00,-0.00
5.052,0.00,0.00,-0.00
5.072,-0.01,-0.00,-0.00
5.092,-0.00,0.00,-0.00
5.102,-0.00,-0.00,-0.00
5.122,-0.01,0.00,-0.00
5.137,0.00,0.00,0.00
5.152,-0.01,0.00,-0.00
5.173,0.00,0.00,0.00
5.193,-0.01,0.00,-0.00
5.213,-0.00,0.00,-0.00
5.223,-0.00,0.00,-0.00
5.238,-0.00,-0.00,-0.00
5.258,-0.00,-0.00,-0.00
5.273,-0.01,0.00,0.00
5.293,0.00,0.00,0.00
5.313,-0.00,0.00,0.00
5.323,-0.00,-0.00,-0.00
5.343,-0.01,0.00,0.00
5.358,-0.00,0.00,-0.00
5.383,0.00,0.01,0.00
5.393,0.01,0.01,0.01
5.413,-0.00,0.01,0.00
5.433,0.03,-0.00,-0.01
5.443,0.01,0.00,-0.01
5.463,0.01,0.00,-0.00
5.478,-0.04,-0.03,-0.01
5.494,-0.05,-0.03,-0.00
5.514,-0.00,-0.00,0.01
